9407,ㄐㄧㄝˇ,檞
12736,ㄐㄧㄝˇ,媎
40,ㄐㄧㄠ,交
189,ㄐㄧㄠ,教
2074,ㄐㄧㄠ,焦
2303,ㄐㄧㄠ,膠
2623,ㄐㄧㄠ,驕
2828,ㄐㄧㄠ,嬌
3104,ㄐㄧㄠ,郊
3163,ㄐㄧㄠ,蕉
3572,ㄐㄧㄠ,澆
3578,ㄐㄧㄠ,椒
3645,ㄐㄧㄠ,礁
3694,ㄐㄧㄠ,跤
4092,ㄐㄧㄠ,梟
5004,ㄐㄧㄠ,蛟
5278,ㄐㄧㄠ,姣
5586,ㄐㄧㄠ,鮫
6184,ㄐㄧㄠ,憍
6992,ㄐㄧㄠ,鷦
7129,ㄐㄧㄠ,穚
7452,ㄐㄧㄠ,詨
7548,ㄐㄧㄠ,徼
9767,ㄐㄧㄠ,蟭
9775,ㄐㄧㄠ,燋
10243,ㄐㄧㄠ,嘄
10296,ㄐㄧㄠ,憿
10579,ㄐㄧㄠ,膲
11556,ㄐㄧㄠ,挍
11893,ㄐㄧㄠ,僬
11946,ㄐㄧㄠ,鱎
12144,ㄐㄧㄠ,艽
12532,ㄐㄧㄠ,鐎
12667,ㄐㄧㄠ,鸄
12940,ㄐㄧㄠ,簥
13611,ㄐㄧㄠ,鵁
14908,ㄐㄧㄠ,茭
15446,ㄐㄧㄠ,蟂
15624,ㄐㄧㄠ,鷮
15838,ㄐㄧㄠ,嶕
190,ㄐㄧㄠˋ,教
214,ㄐㄧㄠˋ,覺
264,ㄐㄧㄠˋ,校
304,ㄐㄧㄠˋ,較
462,ㄐㄧㄠˋ,叫
3314,ㄐㄧㄠˋ,轎
5451,ㄐㄧㄠˋ,窖
5869,ㄐㄧㄠˋ,醮
5912,ㄐㄧㄠˋ,嶠
7180,ㄐㄧㄠˋ,撟
7419,ㄐㄧㄠˋ,嘂
7550,ㄐㄧㄠˋ,徼
7806,ㄐㄧㄠˋ,噭
9451,ㄐㄧㄠˋ,珓
10105,ㄐㄧㄠˋ,譥
11263,ㄐㄧㄠˋ,嬓
11509,ㄐㄧㄠˋ,皭
11557,ㄐㄧㄠˋ,挍
11989,ㄐㄧㄠˋ,潐
12422,ㄐㄧㄠˋ,釂
12501,ㄐㄧㄠˋ,滘
12655,ㄐㄧㄠˋ,灂
12698,ㄐㄧㄠˋ,窌
13085,ㄐㄧㄠˋ,斠
15180,ㄐㄧㄠˋ,趭
3580,ㄐㄧㄠˊ,嚼
789,ㄐㄧㄠˇ,角
1026,ㄐㄧㄠˇ,腳
2013,ㄐㄧㄠˇ,繳
3156,ㄐㄧㄠˇ,攪
3501,ㄐㄧㄠˇ,矯
3549,ㄐㄧㄠˇ,餃
3733,ㄐㄧㄠˇ,狡
3968,ㄐㄧㄠˇ,絞
4113,ㄐㄧㄠˇ,僥
4276,ㄐㄧㄠˇ,佼
4371,ㄐㄧㄠˇ,勦
4410,ㄐㄧㄠˇ,剿
4703,ㄐㄧㄠˇ,皎
5279,ㄐㄧㄠˇ,姣
5624,ㄐㄧㄠˇ,筊
6264,ㄐㄧㄠˇ,儌
7179,ㄐㄧㄠˇ,撟
7549,ㄐㄧㄠˇ,徼
8124,ㄐㄧㄠˇ,譑
8641,ㄐㄧㄠˇ,摷
8745,ㄐㄧㄠˇ,鉸
8827,ㄐㄧㄠˇ,蹻
9704,ㄐㄧㄠˇ,煍
10297,ㄐㄧㄠˇ,憿
10580,ㄐㄧㄠˇ,劋
10692,ㄐㄧㄠˇ,敿
11590,ㄐㄧㄠˇ,湫
11740,ㄐㄧㄠˇ,皦
11947,ㄐㄧㄠˇ,鱎
11960,ㄐㄧㄠˇ,蟜
12931,ㄐㄧㄠˇ,捁
13281,ㄐㄧㄠˇ,皛
14072,ㄐㄧㄠˇ,曒
14354,ㄐㄧㄠˇ,灚
2607,ㄐㄧㄡ,糾
3853,ㄐㄧㄡ,啾
4058,ㄐㄧㄡ,鳩
4271,ㄐㄧㄡ,揪
6845,ㄐㄧㄡ,揂
7241,ㄐㄧㄡ,赳
7305,ㄐㄧㄡ,萛
8891,ㄐㄧㄡ,勼
8893,ㄐㄧㄡ,朻
9039,ㄐㄧㄡ,鬮
9236,ㄐㄧㄡ,蝤
11017,ㄐㄧㄡ,摎
12165,ㄐㄧㄡ,牞
13758,ㄐㄧㄡ,揫
13783,ㄐㄧㄡ,樛
15455,ㄐㄧㄡ,轇
38,ㄐㄧㄡˋ,就
477,ㄐㄧㄡˋ,究
737,ㄐㄧㄡˋ,救
1013,ㄐㄧㄡˋ,舊
3351,ㄐㄧㄡˋ,舅
3687,ㄐㄧㄡˋ,咎
3860,ㄐㄧㄡˋ,疚
4244,ㄐㄧㄡˋ,臼
5413,ㄐㄧㄡˋ,鷲
6247,ㄐㄧㄡˋ,廄
6935,ㄐㄧㄡˋ,柩
7427,ㄐㄧㄡˋ,僦
8626,ㄐㄧㄡˋ,麔
11271,ㄐㄧㄡˋ,慦
12070,ㄐㄧㄡˋ,鰽
12611,ㄐㄧㄡˋ,捄
13006,ㄐㄧㄡˋ,鯦
564,ㄐㄧㄡˇ,久
686,ㄐㄧㄡˇ,九
1020,ㄐㄧㄡˇ,酒
2608,ㄐㄧㄡˇ,糾
4011,ㄐㄧㄡˇ,玖
4165,ㄐㄧㄡˇ,灸
5472,ㄐㄧㄡˇ,韭
7242,ㄐㄧㄡˇ,赳
7896,ㄐㄧㄡˇ,愀
210,ㄐㄧㄢ,間
1425,ㄐㄧㄢ,堅
1812,ㄐㄧㄢ,兼
1813,ㄐㄧㄢ,尖
1825,ㄐㄧㄢ,監
2274,ㄐㄧㄢ,肩
2676,ㄐㄧㄢ,奸
2805,ㄐㄧㄢ,煎
2937,ㄐㄧㄢ,姦
2969,ㄐㄧㄢ,艱
3570,ㄐㄧㄢ,殲
3977,ㄐㄧㄢ,蒹
4503,ㄐㄧㄢ,箋
4638,ㄐㄧㄢ,濺
5261,ㄐㄧㄢ,菅
5324,ㄐㄧㄢ,鈃
5406,ㄐㄧㄢ,緘
6200,ㄐㄧㄢ,豜
6257,ㄐㄧㄢ,犍
6343,ㄐㄧㄢ,雃
6770,ㄐㄧㄢ,鶼
6860,ㄐㄧㄢ,熞
7234,ㄐㄧㄢ,菺
7368,ㄐㄧㄢ,椷
7377,ㄐㄧㄢ,鑯
8003,ㄐㄧㄢ,戔
8134,ㄐㄧㄢ,鳽
9164,ㄐㄧㄢ,靬
9773,ㄐㄧㄢ,搛
9889,ㄐㄧㄢ,麉
10123,ㄐㄧㄢ,虃
10146,ㄐㄧㄢ,猏
10374,ㄐㄧㄢ,幵
10422,ㄐㄧㄢ,鞬
10787,ㄐㄧㄢ,葌
10806,ㄐㄧㄢ,蕑
10858,ㄐㄧㄢ,鋻
11036,ㄐㄧㄢ,鰹
11168,ㄐㄧㄢ,櫼
11540,ㄐㄧㄢ,縑
11800,ㄐㄧㄢ,湔
11964,ㄐㄧㄢ,餰
12064,ㄐㄧㄢ,鰜
12787,ㄐㄧㄢ,韉
12795,ㄐㄧㄢ,騝
13087,ㄐㄧㄢ,籛
13134,ㄐㄧㄢ,礛
13748,ㄐㄧㄢ,牋
13773,ㄐㄧㄢ,鵳
14383,ㄐㄧㄢ,鬋
14391,ㄐㄧㄢ,蔪
14636,ㄐㄧㄢ,瀸
15269,ㄐㄧㄢ,熸
15475,ㄐㄧㄢ,惤
211,ㄐㄧㄢˋ,間
274,ㄐㄧㄢˋ,見
384,ㄐㄧㄢˋ,建
473,ㄐㄧㄢˋ,件
1016,ㄐㄧㄢˋ,劍
1121,ㄐㄧㄢˋ,鍵
1153,ㄐㄧㄢˋ,薦
1354,ㄐㄧㄢˋ,健
1408,ㄐㄧㄢˋ,漸
1675,ㄐㄧㄢˋ,艦
1826,ㄐㄧㄢˋ,監
1970,ㄐㄧㄢˋ,鑑
2033,ㄐㄧㄢˋ,箭
2285,ㄐㄧㄢˋ,賤
2635,ㄐㄧㄢˋ,踐
3695,ㄐㄧㄢˋ,鑒
4131,ㄐㄧㄢˋ,儉
4170,ㄐㄧㄢˋ,檻
4187,ㄐㄧㄢˋ,荐
4639,ㄐㄧㄢˋ,濺
4853,ㄐㄧㄢˋ,澗
4890,ㄐㄧㄢˋ,餞
5010,ㄐㄧㄢˋ,諫
5718,ㄐㄧㄢˋ,腱
6316,ㄐㄧㄢˋ,毽
6745,ㄐㄧㄢˋ,僭
6749,ㄐㄧㄢˋ,葥
8497,ㄐㄧㄢˋ,牮
8578,ㄐㄧㄢˋ,俴
8838,ㄐㄧㄢˋ,珔
9452,ㄐㄧㄢˋ,瀳
9827,ㄐㄧㄢˋ,糮
10233,ㄐㄧㄢˋ,螹
10512,ㄐㄧㄢˋ,栫
10859,ㄐㄧㄢˋ,鋻
11047,ㄐㄧㄢˋ,榗
11388,ㄐㄧㄢˋ,壏
12376,ㄐㄧㄢˋ,洊
12722,ㄐㄧㄢˋ,襉
13031,ㄐㄧㄢˋ,揵
13225,ㄐㄧㄢˋ,僣
13699,ㄐㄧㄢˋ,鑳
13884,ㄐㄧㄢˋ,瞷
14392,ㄐㄧㄢˋ,蔪
14432,ㄐㄧㄢˋ,跈
14746,ㄐㄧㄢˋ,轞
14766,ㄐㄧㄢˋ,諓
15151,ㄐㄧㄢˋ,鰎
15327,ㄐㄧㄢˋ,糋
790,ㄐㄧㄢˇ,簡
1154,ㄐㄧㄢˇ,檢
1375,ㄐㄧㄢˇ,減
1994,ㄐㄧㄢˇ,剪
2105,ㄐㄧㄢˇ,撿
3107,ㄐㄧㄢˇ,繭
4053,ㄐㄧㄢˇ,鹼
4098,ㄐㄧㄢˇ,揀
4130,ㄐㄧㄢˇ,儉
4273,ㄐㄧㄢˇ,囝
5935,ㄐㄧㄢˇ,瞼
5959,ㄐㄧㄢˇ,翦
6124,ㄐㄧㄢˇ,柬
6159,ㄐㄧㄢˇ,騫
6353,ㄐㄧㄢˇ,揃
6392,ㄐㄧㄢˇ,蹇
6586,ㄐㄧㄢˇ,筧
7970,ㄐㄧㄢˇ,媊
8604,ㄐㄧㄢˇ,謇
9249,ㄐㄧㄢˇ,戩
9970,ㄐㄧㄢˇ,襺
10534,ㄐㄧㄢˇ,藆
10748,ㄐㄧㄢˇ,寋
10963,ㄐㄧㄢˇ,帴
12307,ㄐㄧㄢˇ,堿
12363,ㄐㄧㄢˇ,暕
12721,ㄐㄧㄢˇ,襉
13103,ㄐㄧㄢˇ,鰔
13133,ㄐㄧㄢˇ,湕
14018,ㄐㄧㄢˇ,譾
14603,ㄐㄧㄢˇ,瑐
14610,ㄐㄧㄢˇ,趼
15545,ㄐㄧㄢˇ,挸
345,ㄐㄧㄣ,今
437,ㄐㄧㄣ,金
1403,ㄐㄧㄣ,禁
2102,ㄐㄧㄣ,筋
2343,ㄐㄧㄣ,津
2745,ㄐㄧㄣ,斤
3222,ㄐㄧㄣ,襟
3409,ㄐㄧㄣ,巾
3987,ㄐㄧㄣ,矜
4701,ㄐㄧㄣ,衿
5818,ㄐㄧㄣ,觔
6224,ㄐㄧㄣ,瑧
7942,ㄐㄧㄣ,珒
9066,ㄐㄧㄣ,菳
9130,ㄐㄧㄣ,紟
9378,ㄐㄧㄣ,惍
12139,ㄐㄧㄣ,仱
12243,ㄐㄧㄣ,埐
12726,ㄐㄧㄣ,祲
13982,ㄐㄧㄣ,嶜
223,ㄐㄧㄣˋ,進
407,ㄐㄧㄣˋ,近
700,ㄐㄧㄣˋ,盡
1404,ㄐㄧㄣˋ,禁
1918,ㄐㄧㄣˋ,勁
2478,ㄐㄧㄣˋ,晉
3146,ㄐㄧㄣˋ,浸
3818,ㄐㄧㄣˋ,燼
4128,ㄐㄧㄣˋ,瑾
5475,ㄐㄧㄣˋ,噤
5537,ㄐㄧㄣˋ,靳
6154,ㄐㄧㄣˋ,覲
6503,ㄐㄧㄣˋ,蓳
6635,ㄐㄧㄣˋ,縉
6757,ㄐㄧㄣˋ,妗
7073,ㄐㄧㄣˋ,搢
7580,ㄐㄧㄣˋ,饉
8020,ㄐㄧㄣˋ,鄑
10030,ㄐㄧㄣˋ,藎
10401,ㄐㄧㄣˋ,嬧
10478,ㄐㄧㄣˋ,濜
10764,ㄐㄧㄣˋ,寖
11048,ㄐㄧㄣˋ,榗
11455,ㄐㄧㄣˋ,枃
11495,ㄐㄧㄣˋ,瘽
11608,ㄐㄧㄣˋ,臸
12016,ㄐㄧㄣˋ,璡
12455,ㄐㄧㄣˋ,墐
12668,ㄐㄧㄣˋ,璶
13080,ㄐㄧㄣˋ,嬐
13258,ㄐㄧㄣˋ,廑
14198,ㄐㄧㄣˋ,殣
14732,ㄐㄧㄣˋ,伒
15174,ㄐㄧㄣˋ,嚍
15511,ㄐㄧㄣˋ,溍
15550,ㄐㄧㄣˋ,賮
15586,ㄐㄧㄣˋ,僸
15618,ㄐㄧㄣˋ,贐
1229,ㄐㄧㄣˇ,緊
1249,ㄐㄧㄣˇ,僅
1806,ㄐㄧㄣˇ,儘
2203,ㄐㄧㄣˇ,錦
2469,ㄐㄧㄣˇ,謹
3917,ㄐㄧㄣˇ,堇
4127,ㄐㄧㄣˇ,瑾
5441,ㄐㄧㄣˇ,菫
6153,ㄐㄧㄣˇ,覲
6502,ㄐㄧㄣˇ,蓳
7579,ㄐㄧㄣˇ,饉
8260,ㄐㄧㄣˇ,槿
8905,ㄐㄧㄣˇ,巹
12454,ㄐㄧㄣˇ,墐
13257,ㄐㄧㄣˇ,廑
14197,ㄐㄧㄣˇ,殣
238,ㄐㄧㄤ,將
984,ㄐㄧㄤ,江
2955,ㄐㄧㄤ,漿
3204,ㄐㄧㄤ,僵
3232,ㄐㄧㄤ,姜
3469,ㄐㄧㄤ,疆
4091,ㄐㄧㄤ,薑
4135,ㄐㄧㄤ,殭
5705,ㄐㄧㄤ,韁
6409,ㄐㄧㄤ,橿
8491,ㄐㄧㄤ,螿
8976,ㄐㄧㄤ,茳
8988,ㄐㄧㄤ,瓨
11690,ㄐㄧㄤ,翞
12118,ㄐㄧㄤ,矼
13983,ㄐㄧㄤ,礓
14374,ㄐㄧㄤ,豇
239,ㄐㄧㄤˋ,將
454,ㄐㄧㄤˋ,強
1348,ㄐㄧㄤˋ,降
2825,ㄐㄧㄤˋ,醬
3133,ㄐㄧㄤˋ,匠
5515,ㄐㄧㄤˋ,絳
5627,ㄐㄧㄤˋ,彊
8466,ㄐㄧㄤˋ,弶
8952,ㄐㄧㄤˋ,嵹
9178,ㄐㄧㄤˋ,糨
10260,ㄐㄧㄤˋ,袶
10904,ㄐㄧㄤˋ,謽
12331,ㄐㄧㄤˋ,洚
559,ㄐㄧㄤˇ,講
1223,ㄐㄧㄤˇ,獎
2032,ㄐㄧㄤˇ,蔣
4414,ㄐㄧㄤˇ,槳
8485,ㄐㄧㄤˇ,傋
13203,ㄐㄧㄤˇ,膙
13436,ㄐㄧㄤˇ,顜
15431,ㄐㄧㄤˇ,耩
155,ㄐㄧㄥ,經
334,ㄐㄧㄥ,更
602,ㄐㄧㄥ,精
1314,ㄐㄧㄥ,驚
1590,ㄐㄧㄥ,京
1765,ㄐㄧㄥ,睛
1868,ㄐㄧㄥ,晶
2546,ㄐㄧㄥ,菁
2964,ㄐㄧㄥ,耕
3569,ㄐㄧㄥ,莖
3884,ㄐㄧㄥ,荊
4051,ㄐㄧㄥ,鯨
4174,ㄐㄧㄥ,兢
5730,ㄐㄧㄥ,旌
6237,ㄐㄧㄥ,粳
6442,ㄐㄧㄥ,涇
8210,ㄐㄧㄥ,麠
9814,ㄐㄧㄥ,箐
10056,ㄐㄧㄥ,鶁
11225,ㄐㄧㄥ,婛
12138,ㄐㄧㄥ,仱
12350,ㄐㄧㄥ,惊
12470,ㄐㄧㄥ,鵛
13089,ㄐㄧㄥ,旍
13623,ㄐㄧㄥ,巠
13938,ㄐㄧㄥ,鼱
14101,ㄐㄧㄥ,鶄
695,ㄐㄧㄥˋ,竟
831,ㄐㄧㄥˋ,境
961,ㄐㄧㄥˋ,靜
1228,ㄐㄧㄥˋ,鏡
1254,ㄐㄧㄥˋ,敬
1661,ㄐㄧㄥˋ,淨
1684,ㄐㄧㄥˋ,競
1891,ㄐㄧㄥˋ,徑
1917,ㄐㄧㄥˋ,勁
2229,ㄐㄧㄥˋ,靖
3220,ㄐㄧㄥˋ,逕
4420,ㄐㄧㄥˋ,靚
5574,ㄐㄧㄥˋ,痙
5635,ㄐㄧㄥˋ,脛
5777,ㄐㄧㄥˋ,凊
5965,ㄐㄧㄥˋ,凈
6371,ㄐㄧㄥˋ,竫
6930,ㄐㄧㄥˋ,俓
7626,ㄐㄧㄥˋ,擏
7938,ㄐㄧㄥˋ,桱
10010,ㄐㄧㄥˋ,獍
10159,ㄐㄧㄥˋ,婧
13486,ㄐㄧㄥˋ,肵
14086,ㄐㄧㄥˋ,葝
14897,ㄐㄧㄥˋ,汫
15011,ㄐㄧㄥˋ,弳
15806,ㄐㄧㄥˋ,倞
991,ㄐㄧㄥˇ,警
1052,ㄐㄧㄥˇ,景
1585,ㄐㄧㄥˇ,井
2880,ㄐㄧㄥˇ,頸
3395,ㄐㄧㄥˇ,阱
3464,ㄐㄧㄥˇ,憬
4445,ㄐㄧㄥˇ,璟
5793,ㄐㄧㄥˇ,儆
7625,ㄐㄧㄥˇ,擏
7927,ㄐㄧㄥˇ,璥
8789,ㄐㄧㄥˇ,丼
10044,ㄐㄧㄥˇ,剄
12380,ㄐㄧㄥˇ,暻
13482,ㄐㄧㄥˇ,蟼
14501,ㄐㄧㄥˇ,燛
14545,ㄐㄧㄥˇ,憼
14896,ㄐㄧㄥˇ,汫
179,ㄐㄩ,車
377,ㄐㄩ,且
930,ㄐㄩ,居
2488,ㄐㄩ,拘
3362,ㄐㄩ,沮
3940,ㄐㄩ,駒
4168,ㄐㄩ,狙
5196,ㄐㄩ,蛆
5327,ㄐㄩ,据
5440,ㄐㄩ,雎
6252,ㄐㄩ,裾
6339,ㄐㄩ,琚
7424,ㄐㄩ,葅
7609,ㄐㄩ,罝
7928,ㄐㄩ,疽
9520,ㄐㄩ,椐
9986,ㄐㄩ,趄
10121,ㄐㄩ,痀
10246,ㄐㄩ,鮈
10821,ㄐㄩ,鶋
10976,ㄐㄩ,輋
11678,ㄐㄩ,蜛
11904,ㄐㄩ,苴
11936,ㄐㄩ,砠
12708,ㄐㄩ,菹
12788,ㄐㄩ,踙
13174,ㄐㄩ,腒
13714,ㄐㄩ,斪
15281,ㄐㄩ,娵
15418,ㄐㄩ,涺
15533,ㄐㄩ,崌
701,ㄐㄩˋ,據
834,ㄐㄩˋ,具
865,ㄐㄩˋ,句
956,ㄐㄩˋ,劇
1285,ㄐㄩˋ,巨
1378,ㄐㄩˋ,聚
1517,ㄐㄩˋ,距
1739,ㄐㄩˋ,拒
2078,ㄐㄩˋ,俱
2171,ㄐㄩˋ,懼
3660,ㄐㄩˋ,鋸
3814,ㄐㄩˋ,鉅
4083,ㄐㄩˋ,炬
4662,ㄐㄩˋ,遽
5099,ㄐㄩˋ,瞿
5265,ㄐㄩˋ,踞
5328,ㄐㄩˋ,据
5340,ㄐㄩˋ,袓
5785,ㄐㄩˋ,倨
6220,ㄐㄩˋ,颶
6535,ㄐㄩˋ,苣
6666,ㄐㄩˋ,詎
7348,ㄐㄩˋ,屨
8938,ㄐㄩˋ,貗
9061,ㄐㄩˋ,窶
9177,ㄐㄩˋ,鐻
9631,ㄐㄩˋ,澽
9692,ㄐㄩˋ,怚
9705,ㄐㄩˋ,焣
9809,ㄐㄩˋ,岠
10371,ㄐㄩˋ,蚷
11070,ㄐㄩˋ,姖
11297,ㄐㄩˋ,秬
11328,ㄐㄩˋ,壉
11675,ㄐㄩˋ,洰
11846,ㄐㄩˋ,泃
11859,ㄐㄩˋ,駏
11934,ㄐㄩˋ,醵
12967,ㄐㄩˋ,跙
13097,ㄐㄩˋ,耟
13292,ㄐㄩˋ,犋
13316,ㄐㄩˋ,埧
13587,ㄐㄩˋ,躆
13608,ㄐㄩˋ,懅
15305,ㄐㄩˋ,粔
15414,ㄐㄩˋ,虡
15437,ㄐㄩˋ,寠
785,ㄐㄩˊ,局
2865,ㄐㄩˊ,菊
3012,ㄐㄩˊ,橘
3896,ㄐㄩˊ,鞠
4215,ㄐㄩˊ,侷
4293,ㄐㄩˊ,桔
5052,ㄐㄩˊ,掬
5885,ㄐㄩˊ,焗
6365,ㄐㄩˊ,閰
7630,ㄐㄩˊ,跼
7724,ㄐㄩˊ,挶
8468,ㄐㄩˊ,蘜
8783,ㄐㄩˊ,梮
8956,ㄐㄩˊ,狊
9248,ㄐㄩˊ,箤
9357,ㄐㄩˊ,鴃
9419,ㄐㄩˊ,鞫
9603,ㄐㄩˊ,趜
10356,ㄐㄩˊ,鵴
10538,ㄐㄩˊ,鼰
10784,ㄐㄩˊ,犑
10845,ㄐㄩˊ,鋦
11460,ㄐㄩˊ,駶
12546,ㄐㄩˊ,輂
12569,ㄐㄩˊ,淗
13343,ㄐㄩˊ,鵙
13594,ㄐㄩˊ,郹
13985,ㄐㄩˊ,椈
14387,ㄐㄩˊ,匊
14410,ㄐㄩˊ,驧
14754,ㄐㄩˊ,鶪
14809,ㄐㄩˊ,踘
15561,ㄐㄩˊ,湨
15565,ㄐㄩˊ,陱
15612,ㄐㄩˊ,鼳
769,ㄐㄩˇ,舉
2704,ㄐㄩˇ,矩
3363,ㄐㄩˇ,沮
3699,ㄐㄩˇ,莒
4221,ㄐㄩˇ,佢
4441,ㄐㄩˇ,咀
5339,ㄐㄩˇ,袓
5495,ㄐㄩˇ,踽
6172,ㄐㄩˇ,齟
6280,ㄐㄩˇ,枸
6325,ㄐㄩˇ,柜
6359,ㄐㄩˇ,櫸
7034,ㄐㄩˇ,椇
9198,ㄐㄩˇ,筥
10700,ㄐㄩˇ,籧
11267,ㄐㄩˇ,蒟
11892,ㄐㄩˇ,竘
11905,ㄐㄩˇ,苴
12902,ㄐㄩˇ,萭
12966,ㄐㄩˇ,跙
13600,ㄐㄩˇ,蝺
15372,ㄐㄩˇ,岨
5173,ㄐㄩㄝ,嗟
6690,ㄐㄩㄝ,噘
7344,ㄐㄩㄝ,撅
4937,ㄐㄩㄝˋ,倔
213,ㄐㄩㄝˊ,覺
303,ㄐㄩㄝˊ,較
478,ㄐㄩㄝˊ,決
682,ㄐㄩㄝˊ,絕
788,ㄐㄩㄝˊ,角
2184,ㄐㄩㄝˊ,爵
2891,ㄐㄩㄝˊ,訣
3270,ㄐㄩㄝˊ,掘
3280,ㄐㄩㄝˊ,抉
3579,ㄐㄩㄝˊ,嚼
4045,ㄐㄩㄝˊ,厥
4370,ㄐㄩㄝˊ,譎
4629,ㄐㄩㄝˊ,崛
4938,ㄐㄩㄝˊ,倔
4986,ㄐㄩㄝˊ,獗
4991,ㄐㄩㄝˊ,蹶
5145,ㄐㄩㄝˊ,蕨
5188,ㄐㄩㄝˊ,攫
5948,ㄐㄩㄝˊ,孓
6887,ㄐㄩㄝˊ,芵
7809,ㄐㄩㄝˊ,玨
8217,ㄐㄩㄝˊ,躩
8273,ㄐㄩㄝˊ,鐍
8532,ㄐㄩㄝˊ,捔
8588,ㄐㄩㄝˊ,瘚
8774,ㄐㄩㄝˊ,鱖
8826,ㄐㄩㄝˊ,蹻
8869,ㄐㄩㄝˊ,貜
8924,ㄐㄩㄝˊ,蠼
9069,ㄐㄩㄝˊ,矍
9176,ㄐㄩㄝˊ,炔
9356,ㄐㄩㄝˊ,鴃
9382,ㄐㄩㄝˊ,趹
9469,ㄐㄩㄝˊ,玃
9677,ㄐㄩㄝˊ,劂
9763,ㄐㄩㄝˊ,鱊
10082,ㄐㄩㄝˊ,駃
10468,ㄐㄩㄝˊ,觼
10530,ㄐㄩㄝˊ,彏
10689,ㄐㄩㄝˊ,玦
11189,ㄐㄩㄝˊ,嶡
11214,ㄐㄩㄝˊ,憰
11278,ㄐㄩㄝˊ,蟨
11551,ㄐㄩㄝˊ,爝
11579,ㄐㄩㄝˊ,蕝
11760,ㄐㄩㄝˊ,赽
11791,ㄐㄩㄝˊ,傕
11813,ㄐㄩㄝˊ,橛
12006,ㄐㄩㄝˊ,觖
12355,ㄐㄩㄝˊ,戄
12728,ㄐㄩㄝˊ,蚗
12743,ㄐㄩㄝˊ,殌
12798,ㄐㄩㄝˊ,谻
13342,ㄐㄩㄝˊ,鵙
13814,ㄐㄩㄝˊ,嵑
13968,ㄐㄩㄝˊ,钁
13974,ㄐㄩㄝˊ,僪
14230,ㄐㄩㄝˊ,鷢
14527,ㄐㄩㄝˊ,鈌
14729,ㄐㄩㄝˊ,焆
15085,ㄐㄩㄝˊ,桷
15472,ㄐㄩㄝˊ,屩
15580,ㄐㄩㄝˊ,穱
15795,ㄐㄩㄝˊ,潏
15817,ㄐㄩㄝˊ,趉
15839,ㄐㄩㄝˊ,臄
4990,ㄐㄩㄝˇ,蹶
2100,ㄐㄩㄢ,捐
2434,ㄐㄩㄢ,娟
3876,ㄐㄩㄢ,涓
3910,ㄐㄩㄢ,鵑
6441,ㄐㄩㄢ,裐
6983,ㄐㄩㄢ,鐫
7249,ㄐㄩㄢ,悁
7926,ㄐㄩㄢ,蠲
8479,ㄐㄩㄢ,朘
13331,ㄐㄩㄢ,鋑
13709,ㄐㄩㄢ,脧
14730,ㄐㄩㄢ,焆
15508,ㄐㄩㄢ,鞙
1555,ㄐㄩㄢˋ,卷
1683,ㄐㄩㄢˋ,圈
2371,ㄐㄩㄢˋ,倦
2679,ㄐㄩㄢˋ,眷
3757,ㄐㄩㄢˋ,狷
5164,ㄐㄩㄢˋ,絹
7250,ㄐㄩㄢˋ,悁
7539,ㄐㄩㄢˋ,睊
7817,ㄐㄩㄢˋ,箘
8330,ㄐㄩㄢˋ,埢
8846,ㄐㄩㄢˋ,楗
9002,ㄐㄩㄢˋ,鄄
9361,ㄐㄩㄢˋ,睠
9413,ㄐㄩㄢˋ,帣
10369,ㄐㄩㄢˋ,腃
10867,ㄐㄩㄢˋ,罥
10912,ㄐㄩㄢˋ,韏
11481,ㄐㄩㄢˋ,絭
12327,ㄐㄩㄢˋ,鬳
14690,ㄐㄩㄢˋ,獧
15277,ㄐㄩㄢˋ,錈
1554,ㄐㄩㄢˇ,卷
2115,ㄐㄩㄢˇ,捲
8329,ㄐㄩㄢˇ,埢
9412,ㄐㄩㄢˇ,帣
9433,ㄐㄩㄢˇ,臇
15276,ㄐㄩㄢˇ,錈
15690,ㄐㄩㄢˇ,菤
601,ㄐㄩㄣ,軍
935,ㄐㄩㄣ,君
1171,ㄐㄩㄣ,均
1542,ㄐㄩㄣ,龜
2867,ㄐㄩㄣ,鈞
8795,ㄐㄩㄣ,皸
9922,ㄐㄩㄣ,頵
10658,ㄐㄩㄣ,蚐
11094,ㄐㄩㄣ,碅
11236,ㄐㄩㄣ,鍕
12042,ㄐㄩㄣ,囷
13970,ㄐㄩㄣ,麇
14468,ㄐㄩㄣ,桾
14817,ㄐㄩㄣ,袀
14854,ㄐㄩㄣ,鮶
1030,ㄐㄩㄣˋ,俊
2792,ㄐㄩㄣˋ,駿
2977,ㄐㄩㄣˋ,菌
3394,ㄐㄩㄣˋ,峻
3793,ㄐㄩㄣˋ,郡
3915,ㄐㄩㄣˋ,雋
4515,ㄐㄩㄣˋ,竣
5350,ㄐㄩㄣˋ,浚
6193,ㄐㄩㄣˋ,濬
6679,ㄐㄩㄣˋ,畯
6956,ㄐㄩㄣˋ,珺
7619,ㄐㄩㄣˋ,焌
7818,ㄐㄩㄣˋ,箘
7841,ㄐㄩㄣˋ,寯
8620,ㄐㄩㄣˋ,晙
8882,ㄐㄩㄣˋ,鵔
9304,ㄐㄩㄣˋ,莙
10396,ㄐㄩㄣˋ,蔨
11474,ㄐㄩㄣˋ,葰
